document_id,offsets,text,type,db_ids,split,deabbreviated_text,mention_id,limited_contextualized_mention
10924409,"[[1491, 1494]]",APC,['Modifier'],['MESH:D011125'],train,adenomatous polyposis coli,10924409.24,"these tumors, did not inactivate the wild-type APC. Our results indicate that carriers of APC (AS9) develop fewer colorectal tumors than do typical patients with FAP because somatic inactivation of both [ENTITY_START] APC [ENTITY_END] alleles is necessary for colorectal tumorigenesis. However, these patients develop colorectal tumors more frequently than does the general population because APC (AS9) is inactivated by mutations that do not inactivate the"
10924409,"[[1578, 1595]]",colorectal tumors,['SpecificDisease'],['MESH:D015179'],train,colorectal tumors,10924409.25,"that carriers of APC (AS9) develop fewer colorectal tumors than do typical patients with FAP because somatic inactivation of both APC alleles is necessary for colorectal tumorigenesis. However, these patients develop [ENTITY_START] colorectal tumors [ENTITY_END] more frequently than does the general population because APC (AS9) is inactivated by mutations that do not inactivate the wild-type APC.."
10930361,"[[77, 94]]",Friedreich ataxia,['SpecificDisease'],['MESH:D005621'],train,Friedreich ataxia,10930361.1,"Iron-dependent self-assembly of recombinant yeast frataxin: implications for [ENTITY_START] Friedreich ataxia. [ENTITY_END] Frataxin deficiency is the primary cause of Friedreich ataxia (FRDA), an autosomal recessive cardiodegenerative and neurodegenerative disease. Frataxin is a nuclear-encoded mitochondrial protein that is widely conserved among eukaryotes. Genetic inactivation"
10930361,"[[96, 115]]",Frataxin deficiency,['SpecificDisease'],['MESH:D005621'],train,Frataxin deficiency,10930361.2,"Iron-dependent self-assembly of recombinant yeast frataxin: implications for Friedreich ataxia. [ENTITY_START] Frataxin deficiency [ENTITY_END] is the primary cause of Friedreich ataxia (FRDA), an autosomal recessive cardiodegenerative and neurodegenerative disease. Frataxin is a nuclear-encoded mitochondrial protein that is widely conserved among eukaryotes. Genetic inactivation of the"
10930361,"[[140, 157]]",Friedreich ataxia,['SpecificDisease'],['MESH:D005621'],train,Friedreich ataxia,10930361.3,"Iron-dependent self-assembly of recombinant yeast frataxin: implications for Friedreich ataxia. Frataxin deficiency is the primary cause of [ENTITY_START] Friedreich ataxia [ENTITY_END] (FRDA), an autosomal recessive cardiodegenerative and neurodegenerative disease. Frataxin is a nuclear-encoded mitochondrial protein that is widely conserved among eukaryotes. Genetic inactivation of the yeast frataxin homologue (Yfh1p) results in mitochondrial"
10930361,"[[159, 163]]",FRDA,['SpecificDisease'],['MESH:D005621'],train,Friedreich ataxia,10930361.4,"Iron-dependent self-assembly of recombinant yeast frataxin: implications for Friedreich ataxia. Frataxin deficiency is the primary cause of Friedreich ataxia [ENTITY_START] (FRDA), [ENTITY_END] an autosomal recessive cardiodegenerative and neurodegenerative disease. Frataxin is a nuclear-encoded mitochondrial protein that is widely conserved among eukaryotes. Genetic inactivation of the yeast frataxin homologue (Yfh1p) results in mitochondrial iron"
10930361,"[[169, 237]]",autosomal recessive cardiodegenerative and neurodegenerative disease,['DiseaseClass'],"['MESH:D019636', 'MESH:D030342']",train,autosomal recessive cardiodegenerative and neurodegenerative disease,10930361.5,"Iron-dependent self-assembly of recombinant yeast frataxin: implications for Friedreich ataxia. Frataxin deficiency is the primary cause of Friedreich ataxia (FRDA), an [ENTITY_START] autosomal recessive cardiodegenerative and neurodegenerative disease. [ENTITY_END] Frataxin is a nuclear-encoded mitochondrial protein that is widely conserved among eukaryotes. Genetic inactivation of the yeast frataxin homologue (Yfh1p) results in mitochondrial iron accumulation and hypersensitivity to oxidative"
10930361,"[[406, 437]]",mitochondrial iron accumulation,['SpecificDisease'],['MESH:D028361'],train,mitochondrial iron accumulation,10930361.6,"(FRDA), an autosomal recessive cardiodegenerative and neurodegenerative disease. Frataxin is a nuclear-encoded mitochondrial protein that is widely conserved among eukaryotes. Genetic inactivation of the yeast frataxin homologue (Yfh1p) results in [ENTITY_START] mitochondrial iron accumulation [ENTITY_END] and hypersensitivity to oxidative stress. Increased iron deposition and evidence of oxidative damage have also been observed in cardiac tissue and cultured fibroblasts from patients with FRDA. These findings indicate"
10930361,"[[442, 478]]",hypersensitivity to oxidative stress,['SpecificDisease'],['MESH:D004194'],train,hypersensitivity to oxidative stress,10930361.7,cardiodegenerative and neurodegenerative disease. Frataxin is a nuclear-encoded mitochondrial protein that is widely conserved among eukaryotes. Genetic inactivation of the yeast frataxin homologue (Yfh1p) results in mitochondrial iron accumulation and [ENTITY_START] hypersensitivity to oxidative stress. [ENTITY_END] Increased iron deposition and evidence of oxidative damage have also been observed in cardiac tissue and cultured fibroblasts from patients with FRDA. These findings indicate that frataxin is essential for
10930361,"[[625, 629]]",FRDA,['SpecificDisease'],['MESH:D005621'],train,Friedreich ataxia,10930361.8,"results in mitochondrial iron accumulation and hypersensitivity to oxidative stress. Increased iron deposition and evidence of oxidative damage have also been observed in cardiac tissue and cultured fibroblasts from patients with [ENTITY_START] FRDA. [ENTITY_END] These findings indicate that frataxin is essential for mitochondrial iron homeostasis and protection from iron-induced formation of free radicals. The functional mechanism of frataxin, however, is still unknown. We have expressed"
10930571,"[[93, 115]]",faciogenital dysplasia,['SpecificDisease'],['MESH:C535331'],train,faciogenital dysplasia,10930571.1,"A mutation in the pleckstrin homology (PH) domain of the FGD1 gene in an Italian family with [ENTITY_START] faciogenital dysplasia [ENTITY_END] (Aarskog-Scott syndrome). Aarskog-Scott Syndrome (AAS) is an X-linked disorder characterised by short stature and multiple facial, limb and genital abnormalities. A gene, FGD1, altered in a patient with AAS phenotype, has"
10930571,"[[117, 139]]",Aarskog-Scott syndrome,['SpecificDisease'],['MESH:C535331'],train,Aarskog-Scott syndrome,10930571.2,"A mutation in the pleckstrin homology (PH) domain of the FGD1 gene in an Italian family with faciogenital dysplasia [ENTITY_START] (Aarskog-Scott syndrome). [ENTITY_END] Aarskog-Scott Syndrome (AAS) is an X-linked disorder characterised by short stature and multiple facial, limb and genital abnormalities. A gene, FGD1, altered in a patient with AAS phenotype, has been identified"
10930571,"[[142, 164]]",Aarskog-Scott Syndrome,['SpecificDisease'],['MESH:C535331'],train,Aarskog-Scott Syndrome,10930571.3,"A mutation in the pleckstrin homology (PH) domain of the FGD1 gene in an Italian family with faciogenital dysplasia (Aarskog-Scott syndrome). [ENTITY_START] Aarskog-Scott Syndrome [ENTITY_END] (AAS) is an X-linked disorder characterised by short stature and multiple facial, limb and genital abnormalities. A gene, FGD1, altered in a patient with AAS phenotype, has been identified and found"
10930571,"[[166, 169]]",AAS,['SpecificDisease'],['MESH:C535331'],train,Aarskog-Scott Syndrome,10930571.4,"A mutation in the pleckstrin homology (PH) domain of the FGD1 gene in an Italian family with faciogenital dysplasia (Aarskog-Scott syndrome). Aarskog-Scott Syndrome [ENTITY_START] (AAS) [ENTITY_END] is an X-linked disorder characterised by short stature and multiple facial, limb and genital abnormalities. A gene, FGD1, altered in a patient with AAS phenotype, has been identified and found to"
10930571,"[[177, 194]]",X-linked disorder,['DiseaseClass'],['MESH:D040181'],train,X-linked disorder,10930571.5,"A mutation in the pleckstrin homology (PH) domain of the FGD1 gene in an Italian family with faciogenital dysplasia (Aarskog-Scott syndrome). Aarskog-Scott Syndrome (AAS) is an [ENTITY_START] X-linked disorder [ENTITY_END] characterised by short stature and multiple facial, limb and genital abnormalities. A gene, FGD1, altered in a patient with AAS phenotype, has been identified and found to encode a protein with"
10930571,"[[212, 225]]",short stature,['DiseaseClass'],['MESH:D006130'],train,short stature,10930571.6,"A mutation in the pleckstrin homology (PH) domain of the FGD1 gene in an Italian family with faciogenital dysplasia (Aarskog-Scott syndrome). Aarskog-Scott Syndrome (AAS) is an X-linked disorder characterised by [ENTITY_START] short stature [ENTITY_END] and multiple facial, limb and genital abnormalities. A gene, FGD1, altered in a patient with AAS phenotype, has been identified and found to encode a protein with homology to Rho/Rac guanine"
10930571,"[[239, 277]]","facial, limb and genital abnormalities",['CompositeMention'],"['MESH:D017880', 'MESH:D014564', 'MESH:D019465']",train,"facial, limb and genital abnormalities",10930571.7,"homology (PH) domain of the FGD1 gene in an Italian family with faciogenital dysplasia (Aarskog-Scott syndrome). Aarskog-Scott Syndrome (AAS) is an X-linked disorder characterised by short stature and multiple [ENTITY_START] facial, limb and genital abnormalities. [ENTITY_END] A gene, FGD1, altered in a patient with AAS phenotype, has been identified and found to encode a protein with homology to Rho/Rac guanine nucleotide exchange factors (Rho/Rac GEF)."
10930571,"[[319, 322]]",AAS,['Modifier'],['MESH:C535331'],train,Aarskog-Scott Syndrome,10930571.8,"with faciogenital dysplasia (Aarskog-Scott syndrome). Aarskog-Scott Syndrome (AAS) is an X-linked disorder characterised by short stature and multiple facial, limb and genital abnormalities. A gene, FGD1, altered in a patient with [ENTITY_START] AAS [ENTITY_END] phenotype, has been identified and found to encode a protein with homology to Rho/Rac guanine nucleotide exchange factors (Rho/Rac GEF). However, since this original report on identification of a mutated FGD1"
10930571,"[[543, 546]]",AAS,['Modifier'],['MESH:C535331'],train,Aarskog-Scott Syndrome,10930571.9,"identified and found to encode a protein with homology to Rho/Rac guanine nucleotide exchange factors (Rho/Rac GEF). However, since this original report on identification of a mutated FGD1 gene in an [ENTITY_START] AAS [ENTITY_END] patient, no additional mutations in the FGD1 gene have been described. We analysed 13 independent patients with clinical diagnosis of AAS. One patient presented a mutation that results in a nucleotide"
10930571,"[[681, 684]]",AAS,['SpecificDisease'],['MESH:C535331'],train,Aarskog-Scott Syndrome,10930571.10,"report on identification of a mutated FGD1 gene in an AAS patient, no additional mutations in the FGD1 gene have been described. We analysed 13 independent patients with clinical diagnosis of [ENTITY_START] AAS. [ENTITY_END] One patient presented a mutation that results in a nucleotide change in exon 10 of the FGD1 gene (G2559 > A) substituting a Gln for Arg in position 610. The mutation"
10930571,"[[884, 887]]",AAS,['Modifier'],['MESH:C535331'],train,Aarskog-Scott Syndrome,10930571.11,"results in a nucleotide change in exon 10 of the FGD1 gene (G2559 > A) substituting a Gln for Arg in position 610. The mutation was found to segregate with the [ENTITY_START] AAS [ENTITY_END] phenotype in affected males and carrier females in the family of this patient. Interestingly, Arg-610 is located within one of the two pleckstrin homology (PH) domains of the FGD1 gene and"
